абажур	абажур:ROOT
ходульный	ход:ROOT/уль:SUFF/н:SUFF/ый:END
ходячий	ход:ROOT/яч:SUFF/ий:END
ходящий	ход:ROOT/ящ:SUFF/ий:END
хоженый	хож:ROOT/ен:SUFF/ый:END
воцарившийся	во:PREF/цар:ROOT/ивш:SUFF/ий:END/ся:SUFF
царский	цар:ROOT/ск:SUFF/ий:END
царственный	цар:ROOT/ств:SUFF/енн:SUFF/ый:END
царствовавший	цар:ROOT/ств:SUFF/ов:SUFF/авш:SUFF/ий:END
царствующий	цар:ROOT/ств:SUFF/ующ:SUFF/ий:END
царящий	цар:ROOT/ящ:SUFF/ий:END
вошедший	во:PREF/шед:ROOT/ш:SUFF/ий:END
вышедший	вы:PREF/шед:ROOT/ш:SUFF/ий:END
зашедший	за:PREF/шед:ROOT/ш:SUFF/ий:END
нашедший	на:PREF/шед:ROOT/ш:SUFF/ий:END
перешедший	пере:PREF/шед:ROOT/ш:SUFF/ий:END
пошедший	по:PREF/шед:ROOT/ш:SUFF/ий:END
прошедший	про:PREF/шед:ROOT/ш:SUFF/ий:END
прошлый	про:PREF/шл:ROOT/ый:END
сошедший	со:PREF/шед:ROOT/ш:SUFF/ий:END
ушедший	у:PREF/шед:ROOT/ш:SUFF/ий:END
ушлый	у:PREF/шл:ROOT/ый:END
впавший	в:PREF/пав:ROOT/ш:SUFF/ий:END
впалый	в:PREF/пал:ROOT/ый:END
выпавший	вы:PREF/пав:ROOT/ш:SUFF/ий:END
выпадающий	вы:PREF/пад:ROOT/ающ:SUFF/ий:END
запавший	за:PREF/пав:ROOT/ш:SUFF/ий:END
западающий	за:PREF/пад:ROOT/ающ:SUFF/ий:END
напавший	на:PREF/пав:ROOT/ш:SUFF/ий:END
нападающий	на:PREF/пад:ROOT/ающ:SUFF/ий:END
павший	пав:ROOT/ш:SUFF/ий:END
падающий	пад:ROOT/ающ:SUFF/ий:END
падший	пад:ROOT/ш:SUFF/ий:END
перепавший	пере:PREF/пав:ROOT/ш:SUFF/ий:END
перепадающий	пере:PREF/пад:ROOT/ающ:SUFF/ий:END
припавший	при:PREF/пав:ROOT/ш:SUFF/ий:END
припадающий	при:PREF/пад:ROOT/ающ:SUFF/ий:END
пропавший	про:PREF/пав:ROOT/ш:SUFF/ий:END
пропадающий	про:PREF/пад:ROOT/ающ:SUFF/ий:END
распавшийся	рас:PREF/пав:ROOT/ш:SUFF/ий:END/ся:SUFF
распадающийся	рас:PREF/пад:ROOT/ающ:SUFF/ий:END/ся:SUFF
спавший	с:PREF/пав:ROOT/ш:SUFF/ий:END
спадающий	с:PREF/пад:ROOT/ающ:SUFF/ий:END
упавший	у:PREF/пав:ROOT/ш:SUFF/ий:END
упадающий	у:PREF/пад:ROOT/ающ:SUFF/ий:END
впадать	в:PREF/пад:ROOT/ать:END
впасть	в:PREF/пас:ROOT/ть:END
выпадать	вы:PREF/пад:ROOT/ать:END
выпасть	вы:PREF/пас:ROOT/ть:END
западать	за:PREF/пад:ROOT/ать:END
запасти	за:PREF/пас:ROOT/ти:END
запасть	за:PREF/пас:ROOT/ть:END
нападать	на:PREF/пад:ROOT/ать:END
напасть	на:PREF/пас:ROOT/ть:END
падать	пад:ROOT/ать:END
пасть	пас:ROOT/ть:END
перепадать	пере:PREF/пад:ROOT/ать:END
перепасть	пере:PREF/пас:ROOT/ть:END
попадать	по:PREF/пад:ROOT/ать:END
попасть	по:PREF/пас:ROOT/ть:END
припадать	при:PREF/пад:ROOT/ать:END
припасти	при:PREF/пас:ROOT/ти:END
припасть	при:PREF/пас:ROOT/ть:END
пропадать	про:PREF/пад:ROOT/ать:END
пропасть	про:PREF/пас:ROOT/ть:END
распадаться	рас:PREF/пад:ROOT/ать:END/ся:SUFF
распасться	рас:PREF/пас:ROOT/ть:END/ся:SUFF
спадать	с:PREF/пад:ROOT/ать:END
спасть	с:PREF/пас:ROOT/ть:END
упадать	у:PREF/пад:ROOT/ать:END
упасть	у:PREF/пас:ROOT/ть:END
впадение	в:PREF/пад:ROOT/ени:SUFF/е:END
выпадение	вы:PREF/пад:ROOT/ени:SUFF/е:END
запад	за:PREF/пад:ROOT
западник	за:PREF/пад:ROOT/ник:SUFF
западники	за:PREF/пад:ROOT/ник:SUFF/и:END
западничество	за:PREF/пад:ROOT/нич:SUFF/еств:SUFF/о:END
нападение	на:PREF/пад:ROOT/ени:SUFF/е:END
нападки	на:PREF/пад:ROOT/к:SUFF/и:END
напасть	на:PREF/пас:ROOT/т:SUFF/ь:END
падеж	падеж:ROOT
падение	пад:ROOT/ени:SUFF/е:END
припадание	при:PREF/пад:ROOT/ани:SUFF/е:END
припадки	при:PREF/пад:ROOT/к:SUFF/и:END
припадок	при:PREF/пад:ROOT/ок:SUFF
спад	с:PREF/пад:ROOT
спадание	с:PREF/пад:ROOT/ани:SUFF/е:END
спады	с:PREF/пад:ROOT/ы:END
упадничество	у:PREF/пад:ROOT/нич:SUFF/еств:SUFF/о:END
упадок	у:PREF/падок:ROOT
впекать	в:PREF/пек:ROOT/ать:END
впечь	в:PREF/пе:ROOT/чь:END
выпекать	вы:PREF/пек:ROOT/ать:END
выпечь	вы:PREF/пе:ROOT/чь:END
допекать	до:PREF/пек:ROOT/ать:END
допечь	до:PREF/пе:ROOT/чь:END
опекать	о:PREF/пек:ROOT/ать:END
печь	пе:ROOT/чь:END
печься	пе:ROOT/чь:END/ся:SUFF
пропечь	про:PREF/пе:ROOT/чь:END
пропечься	про:PREF/пе:ROOT/чь:END/ся:SUFF
упекать	у:PREF/пек:ROOT/ать:END
упечь	у:PREF/пе:ROOT/чь:END
упечься	у:PREF/пе:ROOT/чь:END/ся:SUFF
впереть	в:PREF/пер:ROOT/еть:END
впирать	в:PREF/пир:ROOT/ать:END
выпереть	вы:PREF/пер:ROOT/еть:END
выпирать	вы:PREF/пир:ROOT/ать:END
допереть	до:PREF/пер:ROOT/еть:END
допирать	до:PREF/пир:ROOT/ать:END
запереть	за:PREF/пер:ROOT/еть:END
запирать	за:PREF/пир:ROOT/ать:END
напереть	на:PREF/пер:ROOT/еть:END
напирать	на:PREF/пир:ROOT/ать:END
переть	пер:ROOT/еть:END
пропереть	про:PREF/пер:ROOT/еть:END
пропирать	про:PREF/пир:ROOT/ать:END
распереть	рас:PREF/пер:ROOT/еть:END
распирать	рас:PREF/пир:ROOT/ать:END
спереть	с:PREF/пер:ROOT/еть:END
упереть	у:PREF/пер:ROOT/еть:END
упирать	у:PREF/пир:ROOT/ать:END
упираться	у:PREF/пир:ROOT/ать:END/ся:SUFF
вписанный	в:PREF/пис:ROOT/анн:SUFF/ый:END
вписывавший	в:PREF/пис:ROOT/ыв:SUFF/авш:SUFF/ий:END
вписывавшийся	в:PREF/пис:ROOT/ыв:SUFF/авш:SUFF/ий:END/ся:SUFF
выписанный	вы:PREF/пис:ROOT/анн:SUFF/ый:END
выписывавший	вы:PREF/пис:ROOT/ыв:SUFF/авш:SUFF/ий:END
выписывавшийся	вы:PREF/пис:ROOT/ыв:SUFF/авш:SUFF/ий:END/ся:SUFF
дописанный	до:PREF/пис:ROOT/анн:SUFF/ый:END
дописывавший	до:PREF/пис:ROOT/ыв:SUFF/авш:SUFF/ий:END
дописывавшийся	до:PREF/пис:ROOT/ыв:SUFF/авш:SUFF/ий:END/ся:SUFF
записавший	за:PREF/пис:ROOT/авш:SUFF/ий:END
записавшийся	за:PREF/пис:ROOT/авш:SUFF/ий:END/ся:SUFF
записанный	за:PREF/пис:ROOT/анн:SUFF/ый:END
записывавший	за:PREF/пис:ROOT/ыв:SUFF/авш:SUFF/ий:END
записывавшийся	за:PREF/пис:ROOT/ыв:SUFF/авш:SUFF/ий:END/ся:SUFF
исписавший	ис:PREF/пис:ROOT/авш:SUFF/ий:END
исписавшийся	ис:PREF/пис:ROOT/авш:SUFF/ий:END/ся:SUFF
надписавший	над:PREF/пис:ROOT/авш:SUFF/ий:END
надписанный	над:PREF/пис:ROOT/анн:SUFF/ый:END
надписывавший	над:PREF/пис:ROOT/ыв:SUFF/авш:SUFF/ий:END
написавший	на:PREF/пис:ROOT/авш:SUFF/ий:END
написанный	на:PREF/пис:ROOT/анн:SUFF/ый:END
переписавший	пере:PREF/пис:ROOT/авш:SUFF/ий:END
переписанный	пере:PREF/пис:ROOT/анн:SUFF/ый:END
переписывавший	пере:PREF/пис:ROOT/ыв:SUFF/авш:SUFF/ий:END
писавший	пис:ROOT/авш:SUFF/ий:END
писавшийся	пис:ROOT/авш:SUFF/ий:END/ся:SUFF
писанный	пис:ROOT/анн:SUFF/ый:END
подписавший	под:PREF/пис:ROOT/авш:SUFF/ий:END
подписавшийся	под:PREF/пис:ROOT/авш:SUFF/ий:END/ся:SUFF
подписанный	под:PREF/пис:ROOT/анн:SUFF/ый:END
подписывавший	под:PREF/пис:ROOT/ыв:SUFF/авш:SUFF/ий:END
подписывавшийся	под:PREF/пис:ROOT/ыв:SUFF/авш:SUFF/ий:END/ся:SUFF
пописавший	по:PREF/пис:ROOT/авш:SUFF/ий:END
приписавший	при:PREF/пис:ROOT/авш:SUFF/ий:END
приписавшийся	при:PREF/пис:ROOT/авш:SUFF/ий:END/ся:SUFF
приписанный	при:PREF/пис:ROOT/анн:SUFF/ый:END
приписывавший	при:PREF/пис:ROOT/ыв:SUFF/авш:SUFF/ий:END
приписывавшийся	при:PREF/пис:ROOT/ыв:SUFF/авш:SUFF/ий:END/ся:SUFF
прописавший	про:PREF/пис:ROOT/авш:SUFF/ий:END
прописавшийся	про:PREF/пис:ROOT/авш:SUFF/ий:END/ся:SUFF
прописанный	про:PREF/пис:ROOT/анн:SUFF/ый:END
прописывавший	про:PREF/пис:ROOT/ыв:SUFF/авш:SUFF/ий:END
прописывавшийся	про:PREF/пис:ROOT/ыв:SUFF/авш:SUFF/ий:END/ся:SUFF
расписавший	рас:PREF/пис:ROOT/авш:SUFF/ий:END
расписавшийся	рас:PREF/пис:ROOT/авш:SUFF/ий:END/ся:SUFF
расписанный	рас:PREF/пис:ROOT/анн:SUFF/ый:END
расписывавший	рас:PREF/пис:ROOT/ыв:SUFF/авш:SUFF/ий:END
расписывавшийся	рас:PREF/пис:ROOT/ыв:SUFF/авш:SUFF/ий:END/ся:SUFF
списавший	с:PREF/пис:ROOT/авш:SUFF/ий:END
списавшийся	с:PREF/пис:ROOT/авш:SUFF/ий:END/ся:SUFF
списанный	с:PREF/пис:ROOT/анн:SUFF/ый:END
списочный	с:PREF/пис:ROOT/оч:SUFF/н:SUFF/ый:END
списывавший	с:PREF/пис:ROOT/ыв:SUFF/авш:SUFF/ий:END
списывавшийся	с:PREF/пис:ROOT/ыв:SUFF/авш:SUFF/ий:END/ся:SUFF
уписавший	у:PREF/пис:ROOT/авш:SUFF/ий:END
уписавшийся	у:PREF/пис:ROOT/авш:SUFF/ий:END/ся:SUFF
уписанный	у:PREF/пис:ROOT/анн:SUFF/ый:END
вписать	в:PREF/пис:ROOT/ать:END
вписывать	в:PREF/пис:ROOT/ыв:SUFF/ать:END
выписать	вы:PREF/пис:ROOT/ать:END
дописать	до:PREF/пис:ROOT/ать:END
дописывать	до:PREF/пис:ROOT/ыв:SUFF/ать:END
записать	за:PREF/пис:ROOT/ать:END
записывать	за:PREF/пис:ROOT/ыв:SUFF/ать:END
надписать	над:PREF/пис:ROOT/ать:END
надписывать	над:PREF/пис:ROOT/ыв:SUFF/ать:END
написать	на:PREF/пис:ROOT/ать:END
описать	о:PREF/пис:ROOT/ать:END
описаться	о:PREF/пис:ROOT/ать:END/ся:SUFF
отписать	от:PREF/пис:ROOT/ать:END
отписаться	от:PREF/пис:ROOT/ать:END/ся:SUFF
переписать	пере:PREF/пис:ROOT/ать:END
переписывать	пере:PREF/пис:ROOT/ыв:SUFF/ать:END
писать	пис:ROOT/ать:END
писаться	пис:ROOT/ать:END/ся:SUFF
подписать	под:PREF/пис:ROOT/ать:END
подписаться	под:PREF/пис:ROOT/ать:END/ся:SUFF
подписывать	под:PREF/пис:ROOT/ыв:SUFF/ать:END
пописать	по:PREF/пис:ROOT/ать:END
приписать	при:PREF/пис:ROOT/ать:END
приписаться	при:PREF/пис:ROOT/ать:END/ся:SUFF
приписывать	при:PREF/пис:ROOT/ыв:SUFF/ать:END
приписываться	при:PREF/пис:ROOT/ыв:SUFF/ать:END/ся:SUFF
прописать	про:PREF/пис:ROOT/ать:END
прописаться	про:PREF/пис:ROOT/ать:END/ся:SUFF
прописывать	про:PREF/пис:ROOT/ыв:SUFF/ать:END
прописываться	про:PREF/пис:ROOT/ыв:SUFF/ать:END/ся:SUFF
расписать	рас:PREF/пис:ROOT/ать:END
расписаться	рас:PREF/пис:ROOT/ать:END/ся:SUFF
расписывать	рас:PREF/пис:ROOT/ыв:SUFF/ать:END
расписываться	рас:PREF/пис:ROOT/ыв:SUFF/ать:END/ся:SUFF
списать	с:PREF/пис:ROOT/ать:END
списаться	с:PREF/пис:ROOT/ать:END/ся:SUFF
списывать	с:PREF/пис:ROOT/ыв:SUFF/ать:END
списываться	с:PREF/пис:ROOT/ыв:SUFF/ать:END/ся:SUFF
уписать	у:PREF/пис:ROOT/ать:END
уписаться	у:PREF/пис:ROOT/ать:END/ся:SUFF
уписывать	у:PREF/пис:ROOT/ыв:SUFF/ать:END
вписывание	в:PREF/пис:ROOT/ыва:SUFF/н:SUFF/и:SUFF/е:END
выписка	вы:PREF/пис:ROOT/к:SUFF/а:END
выписки	вы:PREF/пис:ROOT/к:SUFF/и:END
записи	за:PREF/пис:ROOT/и:END
записка	за:PREF/пис:ROOT/к:SUFF/а:END
записки	за:PREF/пис:ROOT/к:SUFF/и:END
запись	за:PREF/пис:ROOT/ь:END
надписи	над:PREF/пис:ROOT/и:END
надпись	над:PREF/пис:ROOT/ь:END
написание	на:PREF/пис:ROOT/ани:SUFF/е:END
описание	о:PREF/пис:ROOT/ани:SUFF/е:END
описка	о:PREF/пис:ROOT/к:SUFF/а:END
описки	о:PREF/пис:ROOT/к:SUFF/и:END
отписка	от:PREF/пис:ROOT/к:SUFF/а:END
отписки	от:PREF/пис:ROOT/к:SUFF/и:END
переписи	пере:PREF/пис:ROOT/и:END
переписывание	пере:PREF/пис:ROOT/ыв:SUFF/ани:SUFF/е:END
перепись	пере:PREF/пис:ROOT/ь:END
писание	пис:ROOT/ани:SUFF/е:END
письма	письм:ROOT/а:END
письмо	письм:ROOT/о:END
подписание	под:PREF/пис:ROOT/ани:SUFF/е:END
подписи	под:PREF/пис:ROOT/и:END
подписка	под:PREF/пис:ROOT/к:SUFF/а:END
подпись	под:PREF/пис:ROOT/ь:END
приписка	при:PREF/пис:ROOT/к:SUFF/а:END
приписки	при:PREF/пис:ROOT/к:SUFF/и:END
приписывание	при:PREF/пис:ROOT/ыв:SUFF/ани:SUFF/е:END
прописи	про:PREF/пис:ROOT/и:END
прописка	про:PREF/пис:ROOT/к:SUFF/а:END
расписание	рас:PREF/пис:ROOT/ани:SUFF/е:END
расписания	рас:PREF/пис:ROOT/ани:SUFF/я:END
расписка	рас:PREF/пис:ROOT/к:SUFF/а:END
расписки	рас:PREF/пис:ROOT/к:SUFF/и:END
роспись	рос:PREF/пис:ROOT/ь:END
списание	с:PREF/пис:ROOT/ани:SUFF/е:END
уписывание	у:PREF/пис:ROOT/ыв:SUFF/ани:SUFF/е:END
вплывать	в:PREF/плыв:ROOT/ать:END
вплыть	в:PREF/плы:ROOT/ть:END
выплывать	вы:PREF/плыв:ROOT/ать:END
выплыть	вы:PREF/плы:ROOT/ть:END
заплывать	за:PREF/плыв:ROOT/ать:END
заплыть	за:PREF/плы:ROOT/ть:END
переплывать	пере:PREF/плыв:ROOT/ать:END
переплыть	пере:PREF/плы:ROOT/ть:END
плыть	плы:ROOT/ть:END
поплыть	по:PREF/плы:ROOT/ть:END
проплывать	про:PREF/плыв:ROOT/ать:END
проплыть	про:PREF/плы:ROOT/ть:END
сплывать	с:PREF/плыв:ROOT/ать:END
сплыть	с:PREF/плы:ROOT/ть:END
уплывать	у:PREF/плыв:ROOT/ать:END
уплыть	у:PREF/плы:ROOT/ть:END
вправить	в:PREF/прав:ROOT/ить:END
вправиться	в:PREF/прав:ROOT/ить:END/ся:SUFF
вправлять	в:PREF/правл:ROOT/ять:END
вправляться	в:PREF/правл:ROOT/ять:END/ся:SUFF
выправить	вы:PREF/прав:ROOT/ить:END
выправиться	вы:PREF/прав:ROOT/ить:END/ся:SUFF
выправлять	вы:PREF/правл:ROOT/ять:END
выправляться	вы:PREF/правл:ROOT/ять:END/ся:SUFF
заправить	за:PREF/прав:ROOT/ить:END
заправиться	за:PREF/прав:ROOT/ить:END/ся:SUFF
заправлять	за:PREF/правл:ROOT/ять:END
заправляться	за:PREF/правл:ROOT/ять:END/ся:SUFF
исправить	ис:PREF/прав:ROOT/ить:END
