абажур	абажур:ROOT
плакавший	плак:ROOT/авш:SUFF/ий:END
плаксивый	плакс:ROOT/ив:SUFF/ый:END
плакучий	плак:ROOT/уч:SUFF/ий:END
платежный	платеж:ROOT/н:SUFF/ый:END
плативший	плат:ROOT/ивш:SUFF/ий:END
платный	плат:ROOT/н:SUFF/ый:END
платяной	плат:ROOT/ян:SUFF/ой:END
платящий	плат:ROOT/ящ:SUFF/ий:END
плачевный	плач:ROOT/евн:SUFF/ый:END
плачущий	плач:ROOT/ущ:SUFF/ий:END
полотняный	полотн:ROOT/ян:SUFF/ый:END
поплакавший	поплак:ROOT/авш:SUFF/ий:END
проплакавший	проплак:ROOT/авш:SUFF/ий:END
проплаченный	проплач:ROOT/енн:SUFF/ый:END
расплатившийся	расплат:ROOT/ивш:SUFF/ий:END/ся:POSTFIX
расплачивающийся	расплач:ROOT/ивающ:SUFF/ий:END/ся:POSTFIX
уплативший	уплат:ROOT/ивш:SUFF/ий:END
уплаченный	уплач:ROOT/енн:SUFF/ый:END
вспоминание	вспомин:ROOT/ани:SUFF/е:END
запоминание	запомин:ROOT/ани:SUFF/е:END
напоминание	напомин:ROOT/ани:SUFF/е:END
напоминания	напомин:ROOT/ани:SUFF/я:END
поминки	помин:ROOT/к:SUFF/и:END
припоминание	припомин:ROOT/ани:SUFF/е:END
упоминание	упомин:ROOT/ани:SUFF/е:END
вспоминать	вспомин:ROOT/ать:END
вспоминаться	вспомин:ROOT/ать:END/ся:POSTFIX
вспомнить	вспомн:ROOT/ить:END
запоминать	запомин:ROOT/ать:END
запоминаться	запомин:ROOT/ать:END/ся:POSTFIX
запомнить	запомн:ROOT/ить:END
напоминать	напомин:ROOT/ать:END
напоминаться	напомин:ROOT/ать:END/ся:POSTFIX
напомнить	напомн:ROOT/ить:END
припоминать	припомин:ROOT/ать:END
припоминаться	припомин:ROOT/ать:END/ся:POSTFIX
припомнить	припомн:ROOT/ить:END
упоминать	упомин:ROOT/ать:END
упоминаться	упомин:ROOT/ать:END/ся:POSTFIX
упомнить	упомн:ROOT/ить:END
вспотев	вспот:ROOT/ев:SUFF
запотев	запот:ROOT/ев:SUFF
потея	поте:ROOT/я:SUFF
пропотев	пропот:ROOT/ев:SUFF
пропотевая	пропот:ROOT/евая:SUFF
употев	упот:ROOT/ев:SUFF
употевая	упот:ROOT/ева:SUFF/я:END
вспотевший	вспот:ROOT/евш:SUFF/ий:END
запотевающий	запот:ROOT/евающ:SUFF/ий:END
запотевший	запот:ROOT/евш:SUFF/ий:END
потеющий	потеющ:ROOT/ий:END
потливый	потл:ROOT/ив:SUFF/ый:END
потный	по:ROOT/тн:SUFF/ый:END
потовой	по:ROOT/тов:SUFF/ой:END
пропотевший	пропот:ROOT/евш:SUFF/ий:END
пропотелый	пропотел:ROOT/ый:END
употевший	упот:ROOT/евш:SUFF/ий:END
вспугнувший	вспуг:ROOT/нувш:SUFF/ий:END
вспугнутый	вспуг:ROOT/нут:SUFF/ый:END
запугавший	запуг:ROOT/авш:SUFF/ий:END
запуганный	запуг:ROOT/анн:SUFF/ый:END
испугавший	испуг:ROOT/авш:SUFF/ий:END
напуганный	напуг:ROOT/анн:SUFF/ый:END
перепугавший	перепуг:ROOT/авш:SUFF/ий:END
перепугавшийся	перепуг:ROOT/авш:SUFF/ий:END/ся:POSTFIX
пугавший	пуг:ROOT/авш:SUFF/ий:END
пугавшийся	пуг:ROOT/авш:SUFF/ий:END/ся:POSTFIX
пуганый	пуг:ROOT/ан:SUFF/ый:END
пугающий	пуг:ROOT/ающ:SUFF/ий:END
пугающийся	пуг:ROOT/ающ:SUFF/ий:END/ся:POSTFIX
пугливый	пугл:ROOT/ив:SUFF/ый:END
распугавший	распуг:ROOT/авш:SUFF/ий:END
распуганный	распуг:ROOT/анн:SUFF/ый:END
вспухать	вспух:ROOT/ать:END
вспухнуть	вспух:ROOT/н:SUFF/уть:END
опухать	опух:ROOT/ать:END
опухнуть	опух:ROOT/н:SUFF/уть:END
пухнуть	пух:ROOT/н:SUFF/уть:END
встраиваемый	встр:ROOT/аиваем:SUFF/ый:END
встраивающий	встр:ROOT/аивающ:SUFF/ий:END
встроенный	встро:ROOT/енн:SUFF/ый:END
выстраиваемый	выстра:ROOT/иваем:SUFF/ый:END
выстроенный	выстро:ROOT/енн:SUFF/ый:END
достраивающий	достра:ROOT/ивающ:SUFF/ий:END
достраивающийся	достра:ROOT/ивающ:SUFF/ий:END/ся:POSTFIX
достроенный	достро:ROOT/енн:SUFF/ый:END
застраивающий	застра:ROOT/ивающ:SUFF/ий:END
застраивающийся	застра:ROOT/ивающ:SUFF/ий:END/ся:POSTFIX
застроенный	застро:ROOT/енн:SUFF/ый:END
настраивающий	настра:ROOT/ивающ:SUFF/ий:END
настраивающийся	настра:ROOT/ивающ:SUFF/ий:END/ся:POSTFIX
настроенный	настро:ROOT/енн:SUFF/ый:END
нестроевой	нестро:ROOT/ев:SUFF/ой:END
нестройный	нестрой:ROOT/н:SUFF/ый:END
перестраиваемый	перестра:ROOT/иваем:SUFF/ый:END
перестраивающий	перестра:ROOT/ивающ:SUFF/ий:END
перестраивающийся	перестра:ROOT/ивающ:SUFF/ий:END/ся:POSTFIX
перестроенный	перестро:ROOT/енн:SUFF/ый:END
подстраиваемый	подстра:ROOT/иваем:SUFF/ый:END
подстроенный	подстро:ROOT/енн:SUFF/ый:END
подстроечный	подстро:ROOT/ечн:SUFF/ый:END
построенный	постро:ROOT/енн:SUFF/ый:END
расстраивающий	расстр:ROOT/аивающ:SUFF/ий:END
расстраивающийся	расстр:ROOT/аивающ:SUFF/ий:END/ся:POSTFIX
расстроенный	расстро:ROOT/енн:SUFF/ый:END
строевой	стро:ROOT/ев:SUFF/ой:END
строительный	строит:ROOT/ельн:SUFF/ый:END
стройный	строй:ROOT/н:SUFF/ый:END
строящий	стро:ROOT/ящ:SUFF/ий:END
строящийся	стро:ROOT/ящ:SUFF/ий:END/ся:POSTFIX
устраиваемый	устра:ROOT/иваем:SUFF/ый:END
устраивающий	устра:ROOT/ивающ:SUFF/ий:END
устраивающийся	устра:ROOT/ивающ:SUFF/ий:END/ся:POSTFIX
устроенный	устро:ROOT/енн:SUFF/ый:END
встраивать	встр:ROOT/аив:SUFF/ать:END
встраиваться	встр:ROOT/аив:SUFF/ать:END/ся:POSTFIX
выстраивать	выстра:ROOT/ив:SUFF/ать:END
выстраиваться	выстра:ROOT/ив:SUFF/ать:END/ся:POSTFIX
выстроить	выстро:ROOT/ить:END
выстроиться	выстро:ROOT/ить:END/ся:POSTFIX
достраивать	достра:ROOT/ив:SUFF/ать:END
достраиваться	достра:ROOT/ив:SUFF/ать:END/ся:POSTFIX
достроить	достро:ROOT/ить:END
достроиться	достро:ROOT/ить:END/ся:POSTFIX
застраивать	застра:ROOT/ив:SUFF/ать:END
застраиваться	застра:ROOT/ив:SUFF/ать:END/ся:POSTFIX
застроить	застро:ROOT/ить:END
застроиться	застро:ROOT/ить:END/ся:POSTFIX
настраивать	настра:ROOT/ив:SUFF/ать:END
настраиваться	настра:ROOT/ив:SUFF/ать:END/ся:POSTFIX
настроить	настро:ROOT/ить:END
настроиться	настро:ROOT/ить:END/ся:POSTFIX
обустраивать	обустр:ROOT/аив:SUFF/ать:END
обустраиваться	обустр:ROOT/аив:SUFF/ать:END/ся:POSTFIX
обустроить	обустро:ROOT/ить:END
обустроиться	обустро:ROOT/ить:END/ся:POSTFIX
перестраивать	перестра:ROOT/ив:SUFF/ать:END
перестраиваться	перестра:ROOT/ив:SUFF/ать:END/ся:POSTFIX
перестроить	перестро:ROOT/ить:END
перестроиться	перестро:ROOT/ить:END/ся:POSTFIX
подстраивать	подстра:ROOT/ив:SUFF/ать:END
подстраиваться	подстра:ROOT/ив:SUFF/ать:END/ся:POSTFIX
подстроить	подстро:ROOT/ить:END
подстроиться	подстро:ROOT/ить:END/ся:POSTFIX
построить	постро:ROOT/ить:END
построиться	постро:ROOT/ить:END/ся:POSTFIX
расстраивать	расстра:ROOT/ив:SUFF/ать:END
расстраиваться	расстра:ROOT/ив:SUFF/ать:END/ся:POSTFIX
строить	стро:ROOT/ить:END
строиться	стро:ROOT/ить:END/ся:POSTFIX
устраивать	устра:ROOT/ив:SUFF/ать:END
устраиваться	устра:ROOT/ив:SUFF/ать:END/ся:POSTFIX
устроить	устро:ROOT/ить:END
устроиться	устро:ROOT/ить:END/ся:POSTFIX
встраивая	встр:ROOT/аивая:SUFF
встраиваясь	встр:ROOT/аиваясь:SUFF
выстраивая	выстра:ROOT/ивая:SUFF
выстраиваясь	выстра:ROOT/иваясь:SUFF
выстроив	выстро:ROOT/ив:SUFF
выстроившись	выстро:ROOT/ившись:SUFF
достраивая	достра:ROOT/ивая:SUFF
достраиваясь	достра:ROOT/иваясь:SUFF
достроив	достро:ROOT/ив:SUFF
достроившись	достро:ROOT/ившись:SUFF
застраивая	застра:ROOT/ивая:SUFF
застраиваясь	застра:ROOT/иваясь:SUFF
застроив	застро:ROOT/ив:SUFF
застроившись	застро:ROOT/ившись:SUFF
настраивая	настр:ROOT/аивая:SUFF
настраиваясь	настр:ROOT/аиваясь:SUFF
настроив	настро:ROOT/ив:SUFF
настроившись	настро:ROOT/ившись:SUFF
обустраивая	обустр:ROOT/аивая:SUFF
обустраиваясь	обустр:ROOT/аиваясь:SUFF
обустроив	обустро:ROOT/ив:SUFF
обустроившись	обустро:ROOT/ившись:SUFF
перестраивая	перестр:ROOT/аивая:SUFF
перестраиваясь	перестр:ROOT/аиваясь:SUFF
перестроив	перестро:ROOT/ив:SUFF
перестроившись	перестро:ROOT/ившись:SUFF
подстраивая	подстра:ROOT/ивая:SUFF
подстраиваясь	подстра:ROOT/иваясь:SUFF
подстроив	подстро:ROOT/ив:SUFF
подстроившись	подстро:ROOT/ившись:SUFF
построив	постро:ROOT/ив:SUFF
построившись	постро:ROOT/ившись:SUFF
расстраивая	расстр:ROOT/аивая:SUFF
расстраиваясь	расстр:ROOT/аиваясь:SUFF
строя	стро:ROOT/я:END
строясь	стро:ROOT/ясь:SUFF
устраивая	устра:ROOT/ивая:SUFF
устраиваясь	устра:ROOT/иваясь:SUFF
устроив	устро:ROOT/ив:SUFF
устроившись	устро:ROOT/ившись:SUFF
встряхивать	встрях:ROOT/ив:SUFF/ать:END
встряхнуть	встрях:ROOT/н:SUFF/уть:END
встряхнуться	встрях:ROOT/н:SUFF/уть:END/ся:POSTFIX
вытрясти	вытряс:ROOT/ти:END
вытряхивать	вытрях:ROOT/ив:SUFF/ать:END
вытряхиваться	вытрях:ROOT/ив:SUFF/ать:END/ся:POSTFIX
вытряхнуть	вытрях:ROOT/н:SUFF/уть:END
вытряхнуться	вытрях:ROOT/н:SUFF/уть:END/ся:POSTFIX
отряхивать	отрях:ROOT/ив:SUFF/ать:END
отряхиваться	отрях:ROOT/ив:SUFF/ать:END/ся:POSTFIX
отряхнуть	отрях:ROOT/н:SUFF/уть:END
отряхнуться	отрях:ROOT/н:SUFF/уть:END/ся:POSTFIX
перетрясти	перетряс:ROOT/ти:END
перетряхивать	перетрях:ROOT/ив:SUFF/ать:END
перетряхнуть	перетрях:ROOT/н:SUFF/уть:END
перетряхнуться	перетрях:ROOT/н:SUFF/уть:END/ся:POSTFIX
потрясти	потряс:ROOT/ти:END
потряхивать	потрях:ROOT/ив:SUFF/ать:END
протрясти	протряс:ROOT/ти:END
протряхивать	протрях:ROOT/ив:SUFF/ать:END
стрясти	стряс:ROOT/ти:END
стряхивать	стрях:ROOT/ив:SUFF/ать:END
стряхнуть	стрях:ROOT/н:SUFF/уть:END
стряхнуться	стрях:ROOT/н:SUFF/уть:END/ся:POSTFIX
трясти	тряс:ROOT/ти:END
трястись	тряс:ROOT/тись:END
тряхнуть	трях:ROOT/н:SUFF/уть:END
тряхнуться	трях:ROOT/н:SUFF/уть:END/ся:POSTFIX
вступать	вступ:ROOT/ать:END
вступить	вступ:ROOT/ить:END
выступать	выступ:ROOT/ать:END
выступить	выступ:ROOT/ить:END
заступать	заступ:ROOT/ать:END
заступить	заступ:ROOT/ить:END
наступать	наступ:ROOT/ать:END
наступить	наступ:ROOT/ить:END
отступать	отступ:ROOT/ать:END
отступить	отступ:ROOT/ить:END
переступать	переступ:ROOT/ать:END
переступить	переступ:ROOT/ить:END
поступать	поступ:ROOT/ать:END
поступить	поступ:ROOT/ить:END
поступиться	поступ:ROOT/ить:END/ся:POSTFIX
преступать	преступ:ROOT/ать:END
преступить	преступ:ROOT/ить:END
приступать	приступ:ROOT/ать:END
приступить	приступ:ROOT/ить:END
проступать	проступ:ROOT/ать:END
проступить	проступ:ROOT/ить:END
ступать	ступ:ROOT/ать:END
ступить	ступ:ROOT/ить:END
уступать	уступ:ROOT/ать:END
уступить	уступ:ROOT/ить:END
вступающий	вступ:ROOT/ающ:SUFF/ий:END
вступивший	вступ:ROOT/ивш:SUFF/ий:END
выступающий	выступ:ROOT/ающ:SUFF/ий:END
выступивший	выступ:ROOT/ивш:SUFF/ий:END
доступный	доступ:ROOT/н:SUFF/ый:END
заступающий	заступ:ROOT/ающ:SUFF/ий:END
заступивший	заступ:ROOT/ивш:SUFF/ий:END
наступающий	наступ:ROOT/ающ:SUFF/ий:END
наступивший	наступ:ROOT/ивш:SUFF/ий:END
недоступный	недоступ:ROOT/н:SUFF/ый:END
неприступный	неприступ:ROOT/н:SUFF/ый:END
отступательный	отступ:ROOT/ательн:SUFF/ый:END
отступающий	отступ:ROOT/ающ:SUFF/ий:END
отступивший	отступ:ROOT/ивш:SUFF/ий:END
